Sequence,Txn_ID,Mode,Family,Moment,Quick_Add,Semantic_Type,Txn_Date,Txn_Time,Timestamp,Amount,Currency,Expected_Signed_Amount,Paid_By,Participant_Count,Split_Method,Description,Device_Target,Run_Batch,Backend_Load_Band,Expected_Status,Idempotency_Key,Platform,catalog_moment_id,catalog_moment_type,catalog_quick_add,catalog_id,catalog_status,tile_maestro_id,amount_maestro_id,note_maestro_id,submit_maestro_id,split_maestro_id,category_value,correlation_note,join_status,join_notes
1,MTR-APK-0001,Personal,Personal,Life Operations,Groceries,Expense,2026-07-10,13:10:57,2026-07-10 13:10:57,16337.79,INR,-16337.79,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 16337.79,Android,B01,BASELINE_1_500,CREATED,idem-20260902-apk-0001,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 16337.79,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2809,MTR-APK-2809,Personal,Personal,Lifestyle,Fitness,Expense,2026-07-14,13:08:13,2026-07-14 13:08:13,15939.75,INR,-15939.75,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-2809 | Fitness | 15939.75,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2809,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-APK-PERSONAL-LIFESTYLE-2809 | Fitness | 15939.75,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2812,MTR-APK-2812,Personal,Personal,Lifestyle,Hobbies,Expense,2026-01-13,22:03:04,2026-01-13 22:03:04,999.99,INR,-999.99,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-2812 | Hobbies | 999.99,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2812,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-APK-PERSONAL-LIFESTYLE-2812 | Hobbies | 999.99,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2815,MTR-APK-2815,Personal,Personal,Relationships,Gifts,Expense,2026-01-28,07:13:00,2026-01-28 07:13:00,14005.16,INR,-14005.16,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2815 | Gifts | 14005.16,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2815,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2815 | Gifts | 14005.16,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2818,MTR-APK-2818,Personal,Personal,Relationships,Dates,Expense,2026-08-06,02:50:20,2026-08-06 02:50:20,16633.59,INR,-16633.59,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2818 | Dates | 16633.59,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2818,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2818 | Dates | 16633.59,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2821,MTR-APK-2821,Personal,Personal,Relationships,Family,Expense,2025-11-21,15:17:22,2025-11-21 15:17:22,12599.52,INR,-12599.52,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2821 | Family | 12599.52,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2821,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Family,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2821 | Family | 12599.52,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2824,MTR-APK-2824,Personal,Personal,Relationships,Friends,Expense,2026-01-24,10:08:45,2026-01-24 10:08:45,6172.8,INR,-6172.8,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2824 | Friends | 6172.80,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2824,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2824 | Friends | 6172.80,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2827,MTR-APK-2827,Personal,Personal,Relationships,Celebrations,Expense,2025-12-18,22:48:29,2025-12-18 22:48:29,17234.71,INR,-17234.71,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2827 | Celebrations | 17234.71,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2827,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2827 | Celebrations | 17234.71,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2830,MTR-APK-2830,Personal,Personal,Life Operations,Groceries,Expense,2026-03-12,18:25:15,2026-03-12 18:25:15,1685.11,INR,-1685.11,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2830 | Groceries | 1685.11,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2830,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2830 | Groceries | 1685.11,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2833,MTR-APK-2833,Personal,Personal,Life Operations,Rent,Expense,2026-04-30,15:37:47,2026-04-30 15:37:47,5826.04,INR,-5826.04,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2833 | Rent | 5826.04,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2833,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2833 | Rent | 5826.04,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2836,MTR-APK-2836,Personal,Personal,Life Operations,Bills,Expense,2025-09-07,06:04:04,2025-09-07 06:04:04,10134.94,INR,-10134.94,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2836 | Bills | 10134.94,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2836,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2836 | Bills | 10134.94,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2839,MTR-APK-2839,Personal,Personal,Life Operations,Transport,Expense,2025-12-03,11:02:43,2025-12-03 11:02:43,17272.1,INR,-17272.1,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2839 | Transport | 17272.10,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2839,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2839 | Transport | 17272.10,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2842,MTR-APK-2842,Personal,Personal,Life Operations,Healthcare,Expense,2025-10-20,15:43:48,2025-10-20 15:43:48,4870.08,INR,-4870.08,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2842 | Healthcare | 4870.08,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2842,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2842 | Healthcare | 4870.08,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2845,MTR-APK-2845,Personal,Personal,Life Operations,Subscriptions,Expense,2026-07-18,16:47:07,2026-07-18 16:47:07,14800.45,INR,-14800.45,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2845 | Subscriptions | 14800.45,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2845,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2845 | Subscriptions | 14800.45,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2848,MTR-APK-2848,Personal,Personal,Life Operations,Repairs,Expense,2026-03-19,13:26:02,2026-03-19 13:26:02,8260.31,INR,-8260.31,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2848 | Repairs | 8260.31,Android,B57,HIGH_2501_3000,CREATED,idem-20260902-apk-2848,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2848 | Repairs | 8260.31,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2851,MTR-APK-2851,Personal,Personal,Future Building,Savings,Transfer,2026-04-07,09:07:55,2026-04-07 09:07:55,9930.41,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2851 | Savings | 9930.41,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2851,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2851 | Savings | 9930.41,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2854,MTR-APK-2854,Personal,Personal,Future Building,Emergency Fund,Transfer,2026-03-18,08:16:25,2026-03-18 08:16:25,1470.84,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2854 | Emergency Fund | 1470.84,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2854,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2854 | Emergency Fund | 1470.84,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2857,MTR-APK-2857,Personal,Personal,Future Building,Investments,Investment,2025-10-22,21:14:04,2025-10-22 21:14:04,3853.36,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2857 | Investments | 3853.36,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2857,android,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2857 | Investments | 3853.36,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
2860,MTR-APK-2860,Personal,Personal,Future Building,Education,Expense,2026-03-31,23:39:59,2026-03-31 23:39:59,959.26,INR,-959.26,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2860 | Education | 959.26,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2860,android,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2860 | Education | 959.26,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
2863,MTR-APK-2863,Personal,Personal,Future Building,Goal Contribution,Transfer,2026-03-27,19:14:15,2026-03-27 19:14:15,13736.26,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2863 | Goal Contribution | 13736.26,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2863,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2863 | Goal Contribution | 13736.26,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2866,MTR-APK-2866,Personal,Personal,Lifestyle,Dining,Expense,2025-11-03,04:53:45,2025-11-03 04:53:45,15957.09,INR,-15957.09,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-2866 | Dining | 15957.09,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2866,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Dining,MAESTRO-APK-PERSONAL-LIFESTYLE-2866 | Dining | 15957.09,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2869,MTR-APK-2869,Personal,Personal,Lifestyle,Shopping,Expense,2026-02-17,23:01:52,2026-02-17 23:01:52,7244.6,INR,-7244.6,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-2869 | Shopping | 7244.60,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2869,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Shopping,MAESTRO-APK-PERSONAL-LIFESTYLE-2869 | Shopping | 7244.60,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2872,MTR-APK-2872,Personal,Personal,Lifestyle,Entertainment,Expense,2025-10-10,09:16:13,2025-10-10 09:16:13,5963.42,INR,-5963.42,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-2872 | Entertainment | 5963.42,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2872,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Entertainment,MAESTRO-APK-PERSONAL-LIFESTYLE-2872 | Entertainment | 5963.42,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2875,MTR-APK-2875,Personal,Personal,Lifestyle,Travel,Expense,2026-05-07,03:03:14,2026-05-07 03:03:14,241.31,INR,-241.31,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-2875 | Travel | 241.31,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2875,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Travel,MAESTRO-APK-PERSONAL-LIFESTYLE-2875 | Travel | 241.31,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2878,MTR-APK-2878,Personal,Personal,Lifestyle,Fitness,Expense,2025-12-12,22:29:01,2025-12-12 22:29:01,12023.81,INR,-12023.81,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-2878 | Fitness | 12023.81,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2878,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-APK-PERSONAL-LIFESTYLE-2878 | Fitness | 12023.81,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2881,MTR-APK-2881,Personal,Personal,Lifestyle,Hobbies,Expense,2026-07-25,00:25:43,2026-07-25 00:25:43,17822.57,INR,-17822.57,APK Owner,,,MAESTRO-APK-PERSONAL-LIFESTYLE-2881 | Hobbies | 17822.57,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2881,android,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-APK-PERSONAL-LIFESTYLE-2881 | Hobbies | 17822.57,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2884,MTR-APK-2884,Personal,Personal,Relationships,Gifts,Expense,2026-07-10,21:15:46,2026-07-10 21:15:46,4811.96,INR,-4811.96,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2884 | Gifts | 4811.96,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2884,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2884 | Gifts | 4811.96,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2887,MTR-APK-2887,Personal,Personal,Relationships,Dates,Expense,2026-08-26,07:52:19,2026-08-26 07:52:19,3688.93,INR,-3688.93,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2887 | Dates | 3688.93,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2887,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2887 | Dates | 3688.93,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2890,MTR-APK-2890,Personal,Personal,Relationships,Family,Expense,2026-08-31,01:08:19,2026-08-31 01:08:19,6701.0,INR,-6701.0,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2890 | Family | 6701.00,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2890,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Family,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2890 | Family | 6701.00,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2893,MTR-APK-2893,Personal,Personal,Relationships,Friends,Expense,2026-08-13,02:08:29,2026-08-13 02:08:29,9557.51,INR,-9557.51,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2893 | Friends | 9557.51,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2893,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2893 | Friends | 9557.51,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2896,MTR-APK-2896,Personal,Personal,Relationships,Celebrations,Expense,2026-05-19,03:06:24,2026-05-19 03:06:24,11931.85,INR,-11931.85,APK Owner,,,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2896 | Celebrations | 11931.85,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2896,android,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-APK-PERSONAL-RELATIONSHIPS-2896 | Celebrations | 11931.85,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
2899,MTR-APK-2899,Personal,Personal,Life Operations,Groceries,Expense,2025-11-07,23:59:53,2025-11-07 23:59:53,1970.17,INR,-1970.17,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2899 | Groceries | 1970.17,Android,B58,HIGH_2501_3000,CREATED,idem-20260902-apk-2899,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2899 | Groceries | 1970.17,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2902,MTR-APK-2902,Personal,Personal,Life Operations,Rent,Expense,2026-02-16,08:14:50,2026-02-16 08:14:50,9590.91,INR,-9590.91,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2902 | Rent | 9590.91,Android,B59,HIGH_2501_3000,CREATED,idem-20260902-apk-2902,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2902 | Rent | 9590.91,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2905,MTR-APK-2905,Personal,Personal,Life Operations,Bills,Expense,2026-01-19,19:56:20,2026-01-19 19:56:20,10092.44,INR,-10092.44,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2905 | Bills | 10092.44,Android,B59,HIGH_2501_3000,CREATED,idem-20260902-apk-2905,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2905 | Bills | 10092.44,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2908,MTR-APK-2908,Personal,Personal,Life Operations,Transport,Expense,2025-12-31,18:43:07,2025-12-31 18:43:07,6653.51,INR,-6653.51,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2908 | Transport | 6653.51,Android,B59,HIGH_2501_3000,CREATED,idem-20260902-apk-2908,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2908 | Transport | 6653.51,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2911,MTR-APK-2911,Personal,Personal,Life Operations,Healthcare,Expense,2026-02-11,11:46:27,2026-02-11 11:46:27,11722.42,INR,-11722.42,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2911 | Healthcare | 11722.42,Android,B59,HIGH_2501_3000,CREATED,idem-20260902-apk-2911,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2911 | Healthcare | 11722.42,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2914,MTR-APK-2914,Personal,Personal,Life Operations,Subscriptions,Expense,2025-11-19,18:28:38,2025-11-19 18:28:38,13717.72,INR,-13717.72,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2914 | Subscriptions | 13717.72,Android,B59,HIGH_2501_3000,CREATED,idem-20260902-apk-2914,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2914 | Subscriptions | 13717.72,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2917,MTR-APK-2917,Personal,Personal,Life Operations,Repairs,Expense,2026-05-18,05:49:30,2026-05-18 05:49:30,7414.94,INR,-7414.94,APK Owner,,,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2917 | Repairs | 7414.94,Android,B59,HIGH_2501_3000,CREATED,idem-20260902-apk-2917,android,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-APK-PERSONAL-LIFE_OPERATIONS-2917 | Repairs | 7414.94,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2920,MTR-APK-2920,Personal,Personal,Future Building,Savings,Transfer,2026-06-16,05:28:16,2026-06-16 05:28:16,7488.56,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2920 | Savings | 7488.56,Android,B59,HIGH_2501_3000,CREATED,idem-20260902-apk-2920,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2920 | Savings | 7488.56,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2923,MTR-APK-2923,Personal,Personal,Future Building,Emergency Fund,Transfer,2026-08-07,07:31:03,2026-08-07 07:31:03,1.0,INR,0.0,APK Owner,,,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2923 | Emergency Fund | 1.00,Android,B59,HIGH_2501_3000,CREATED,idem-20260902-apk-2923,android,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-APK-PERSONAL-FUTURE_BUILDING-2923 | Emergency Fund | 1.00,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
