moment_family,moment_subtype,mapping_batch,group_moment_type,screen_id,figma_screen,figma_node,widget_id,figma_widget,widget_type,ui_label,field,table_column,supporting_tables,api_read,api_write,api_contract_excel,excel_mapping_status,android_binding,ios_binding,projection,gx2_status,closure_priority,notes
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q06,Assign Task,629:9334,GRP-SL-FLT-Q06-W012,Priority — High,Segment option,High,priority,work.task :: priority,,,POST /v1/moments/:momentId/tasks,POST /v1/moments/:momentId/tasks,MAPPED,See AppShellScreen Group routing,See AppShellView Group routing,,WIRED,—,
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q06,Assign Task,629:9334,GRP-SL-FLT-Q06-W013,Notes,Text area,Notes,description,work.task :: description,,,POST /v1/moments/:momentId/tasks,POST /v1/moments/:momentId/tasks,MAPPED,See AppShellScreen Group routing,See AppShellView Group routing,,WIRED,—,
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q06,Assign Task,629:9334,GRP-SL-FLT-Q06-W014,Send Reminder,Toggle,Send Reminder,,TBD :: ,,,,,GAP,Local UI / shell chrome,Local UI / shell chrome,,LOCAL_ONLY,P1,No frozen reminder scheduling contract/table is present for work.task.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q06,Assign Task,629:9334,GRP-SL-FLT-Q06-W015,Reminder Helper,Helper text,Notify before task deadline,,— :: ,,,,Local navigation / presentation,STATIC,Local UI / shell chrome,Local UI / shell chrome,,LOCAL_ONLY,—,
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q06,Assign Task,629:9334,GRP-SL-FLT-Q06-W016,Assign Task CTA,Primary CTA,Assign Task,task fields + assignment fields,work.task + work.assignment :: task fields + assignment fields,,,POST /v1/moments/:momentId/tasks,POST /v1/moments/:momentId/tasks,MAPPED,See AppShellScreen Group routing,See AppShellView Group routing,,WIRED,—,
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W001,Context Summary,Context card,Active shared-living context,moment_id; title; moment_type_code; status; card_payload,projection.group_moments :: moment_id; title; moment_type_code; status; card_payload,,GET /v1/group/moments?cursor=&limit=,,GET /v1/group/moments?cursor=&limit=,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,projection.group_moments,CLIENT_FIX,P1,Subtype-specific context details may be in card_payload.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W002,Action Title,Heading,Add House Rule,,— :: ,,,,Local navigation / presentation,STATIC,Local UI / shell chrome,Local UI / shell chrome,,LOCAL_ONLY,—,
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W003,Rule Title,Text input,Rule Title,title,collaboration.living_rule :: title,,,TBD explicit /v1 route,TBD explicit /v1 route,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Rule command route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W004,Category — Noise,Category option,Noise,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P1,collaboration.living_rule has no category_code field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W005,Category — Cleaning,Category option,Cleaning,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P1,collaboration.living_rule has no category_code field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W006,Category — Guests,Category option,Guests,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P1,collaboration.living_rule has no category_code field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W007,Category — Kitchen,Category option,Kitchen,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P1,collaboration.living_rule has no category_code field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W008,Category — Bathroom,Category option,Bathroom,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P1,collaboration.living_rule has no category_code field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W009,Category — Common,Category option,Common,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P1,collaboration.living_rule has no category_code field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W010,Description,Text area,Description,rule_text,collaboration.living_rule :: rule_text,,,TBD explicit /v1 route,TBD explicit /v1 route,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Rule command route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W011,Applies To,Selector,Applies To,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,No living_rule audience relation/field exists.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W012,Effective From,Date/state selector,Effective From,effective_from,collaboration.living_rule :: effective_from,,,TBD explicit /v1 route,TBD explicit /v1 route,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Rule command route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W013,Require Acknowledgment,Toggle,Require Acknowledgment,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,No rule acknowledgment requirement or resident-acknowledgment relation exists.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W014,Acknowledgment Helper,Helper text,Members must accept rule,,— :: ,,,,Local navigation / presentation,STATIC,Local UI / shell chrome,Local UI / shell chrome,,LOCAL_ONLY,—,
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q07,Add House Rule,629:9415,GRP-SL-FLT-Q07-W015,Add Rule CTA,Primary CTA,Add Rule,moment_id; title; rule_text; effective_from; effective_to; status,collaboration.living_rule :: moment_id; title; rule_text; effective_from; effective_to; status,,,TBD explicit /v1 route,TBD explicit /v1 route,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Rule command route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W001,Context Summary,Context card,Active shared-living context,moment_id; title; moment_type_code; status; card_payload,projection.group_moments :: moment_id; title; moment_type_code; status; card_payload,,GET /v1/group/moments?cursor=&limit=,,GET /v1/group/moments?cursor=&limit=,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,projection.group_moments,CLIENT_FIX,P1,Subtype-specific context details may be in card_payload.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W002,Action Title,Heading,Register Asset,,— :: ,,,,Local navigation / presentation,STATIC,Local UI / shell chrome,Local UI / shell chrome,,LOCAL_ONLY,—,
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W003,Asset Name,Text input,Asset Name,title,collaboration.shared_asset :: title,,,TBD explicit /v1 routes,TBD explicit /v1 routes,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Shared-living asset command route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W004,Category — Appliances,Category option,Appliances,asset_type,collaboration.shared_asset :: asset_type,,,TBD explicit /v1 routes,TBD explicit /v1 routes,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W005,Category — Electronics,Category option,Electronics,asset_type,collaboration.shared_asset :: asset_type,,,TBD explicit /v1 routes,TBD explicit /v1 routes,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W006,Category — Furniture,Category option,Furniture,asset_type,collaboration.shared_asset :: asset_type,,,TBD explicit /v1 routes,TBD explicit /v1 routes,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W007,Category — Kitchen,Category option,Kitchen,asset_type,collaboration.shared_asset :: asset_type,,,TBD explicit /v1 routes,TBD explicit /v1 routes,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W008,Category — Other,Category option,Other,asset_type,collaboration.shared_asset :: asset_type,,,TBD explicit /v1 routes,TBD explicit /v1 routes,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W009,Purchased By,People selector,Purchased By,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,collaboration.shared_asset has no purchaser participant field; finance expense linkage may capture a transaction but not canonical purchaser ownership.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W010,Purchase Date,Date picker,Purchase Date,acquired_on,collaboration.shared_asset :: acquired_on,,,TBD explicit /v1 routes,TBD explicit /v1 routes,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W011,Value,Currency input,Value,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,collaboration.shared_asset has no value/currency fields.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W012,Condition,Selector,Condition,condition_code,collaboration.shared_asset :: condition_code,,,TBD explicit /v1 routes,TBD explicit /v1 routes,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W013,Location,Text/selector,Location,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P1,collaboration.shared_asset has no location field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W014,Shared Ownership,Text area,Shared Ownership,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P1,No ownership rule/policy field or relation exists for living shared_asset.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q08,Register Asset,629:9496,GRP-SL-FLT-Q08-W015,Register Asset CTA,Primary CTA,Register Asset,moment_id; title; asset_type; acquired_on; condition_code; status,collaboration.shared_asset :: moment_id; title; asset_type; acquired_on; condition_code; status,,,TBD explicit /v1 routes,TBD explicit /v1 routes,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Command route/DTO not frozen; some Figma fields have schema gaps.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W001,Context Summary,Context card,Active shared-living context,moment_id; title; moment_type_code; status; card_payload,projection.group_moments :: moment_id; title; moment_type_code; status; card_payload,,GET /v1/group/moments?cursor=&limit=,,GET /v1/group/moments?cursor=&limit=,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,projection.group_moments,CLIENT_FIX,P1,Subtype-specific context details may be in card_payload.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W002,Action Title,Heading,Log Maintenance,,— :: ,,,,Local navigation / presentation,STATIC,Local UI / shell chrome,Local UI / shell chrome,,LOCAL_ONLY,—,
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W003,Issue Title,Text input,Issue Title,title,collaboration.maintenance_record :: title,,,TBD explicit /v1 routes,TBD explicit /v1 routes,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Maintenance command route not frozen.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W004,Category — Electrical,Category option,Electrical,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,maintenance_record has no category_code or priority field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W005,Category — Plumbing,Category option,Plumbing,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,maintenance_record has no category_code or priority field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W006,Category — Appliance,Category option,Appliance,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,maintenance_record has no category_code or priority field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W007,Category — Structural,Category option,Structural,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,maintenance_record has no category_code or priority field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W008,Category — Other,Category option,Other,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,maintenance_record has no category_code or priority field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W009,Priority — Low,Priority option,Low,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,maintenance_record has no category_code or priority field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W010,Priority — Medium,Priority option,Medium,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,maintenance_record has no category_code or priority field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W011,Priority — High,Priority option,High,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,maintenance_record has no category_code or priority field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W012,Priority — Urgent,Priority option,Urgent,,TBD :: ,,,,,GAP,See AppShellScreen Group routing,See AppShellView Group routing,,SCHEMA_GAP,P0,maintenance_record has no category_code or priority field.
Shared Living,FLATMATES,G-M3 Shared Living,Shared Living — Flatmates,GRP-SL-FLT-Q09,Log Maintenance,629:9586,GRP-SL-FLT-Q09-W013,Description,Text area,Description,description,collaboration.maintenance_record :: description,,,TBD explicit /v1 routes,TBD explicit /v1 routes,PARTIAL,See AppShellScreen Group routing,See AppShellView Group routing,,API_GAP,P0,Route not frozen.
