Sequence,Txn_ID,Mode,Family,Moment,Quick_Add,Semantic_Type,Txn_Date,Txn_Time,Timestamp,Amount,Currency,Expected_Signed_Amount,Paid_By,Participant_Count,Split_Method,Description,Device_Target,Run_Batch,Backend_Load_Band,Expected_Status,Idempotency_Key,Platform,catalog_moment_id,catalog_moment_type,catalog_quick_add,catalog_id,catalog_status,tile_maestro_id,amount_maestro_id,note_maestro_id,submit_maestro_id,split_maestro_id,category_value,correlation_note,join_status,join_notes
1,MTR-IOS-0001,Personal,Personal,Life Operations,Groceries,Expense,2026-01-20,05:40:34,2026-01-20 05:40:34,14066.5,INR,-14066.5,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 14066.50,iPhone,B01,BASELINE_1_500,CREATED,idem-20260902-ios-0001,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 14066.50,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2414,MTR-IOS-2414,Group,Shared Living,Family Household,Groceries,Expense,2026-03-01,03:02:42,2026-03-01 03:02:42,23010.5,INR,-23010.5,IOS Owner,3,EQUAL,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2414 | Groceries | 23010.50,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2414,ios,G10,FAMILY_HOUSEHOLD,Expense,G10:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.equal,Groceries,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2414 | Groceries | 23010.50,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2415,MTR-IOS-2415,Business,Business,Team Operations,Tools,Expense,2026-02-18,20:08:41,2026-02-18 20:08:41,6647.96,INR,-6647.96,IOS Owner,,,MAESTRO-IOS-BUSINESS-TEAM_OPERATIONS-2415 | Tools | 6647.96,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2415,ios,B01,TEAM_OPERATIONS,Team Update,B01:Team Update,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Tools,MAESTRO-IOS-BUSINESS-TEAM_OPERATIONS-2415 | Tools | 6647.96,JOINED,Team Ops hub has no Expense; Team meal/travel etc. use Team Update until Spend path wired — prefer B03 Spend for ops expenses
2416,MTR-IOS-2416,Personal,Personal,Life Operations,Groceries,Expense,2025-12-16,07:34:31,2025-12-16 07:34:31,342.65,INR,-342.65,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2416 | Groceries | 342.65,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2416,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2416 | Groceries | 342.65,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2417,MTR-IOS-2417,Group,Shared Living,Family Household,Bills,Expense,2026-05-19,16:32:22,2026-05-19 16:32:22,10572.75,INR,-10572.75,IOS Aarav,3,PERCENTAGE,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2417 | Bills | 10572.75,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2417,ios,G10,FAMILY_HOUSEHOLD,Expense,G10:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.percentage,Bills,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2417 | Bills | 10572.75,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2418,MTR-IOS-2418,Business,Business,Business Runway,Funding,Income,2026-01-27,06:37:21,2026-01-27 06:37:21,57911.5,INR,57911.5,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2418 | Funding | 57911.50,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2418,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Funding,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2418 | Funding | 57911.50,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
2419,MTR-IOS-2419,Personal,Personal,Life Operations,Rent,Expense,2025-12-12,22:00:42,2025-12-12 22:00:42,2405.3,INR,-2405.3,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2419 | Rent | 2405.30,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2419,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2419 | Rent | 2405.30,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2420,MTR-IOS-2420,Group,Shared Living,Family Household,School,Expense,2025-11-04,11:26:50,2025-11-04 11:26:50,5171.84,INR,-5171.84,IOS Meera,3,EXACT,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2420 | School | 5171.84,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2420,ios,G10,FAMILY_HOUSEHOLD,Expense,G10:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.exact,School,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2420 | School | 5171.84,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2421,MTR-IOS-2421,Business,Business,Business Runway,Revenue,Income,2025-11-26,22:18:35,2025-11-26 22:18:35,6253.77,INR,6253.77,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2421 | Revenue | 6253.77,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2421,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Revenue,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2421 | Revenue | 6253.77,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
2422,MTR-IOS-2422,Personal,Personal,Life Operations,Bills,Expense,2026-05-16,21:52:39,2026-05-16 21:52:39,1599.43,INR,-1599.43,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2422 | Bills | 1599.43,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2422,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2422 | Bills | 1599.43,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2423,MTR-IOS-2423,Group,Shared Living,Family Household,Healthcare,Expense,2025-12-10,23:46:43,2025-12-10 23:46:43,3973.85,INR,-3973.85,IOS Owner,3,SHARES,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2423 | Healthcare | 3973.85,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2423,ios,G10,FAMILY_HOUSEHOLD,Expense,G10:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.shares,Healthcare,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2423 | Healthcare | 3973.85,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2424,MTR-IOS-2424,Business,Business,Business Runway,Burn,Expense,2026-03-25,10:16:43,2026-03-25 10:16:43,91203.62,INR,-91203.62,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2424 | Burn | 91203.62,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2424,ios,B02,BUSINESS_RUNWAY,Expense,B02:Expense,ACTIVE,qa.tile.expense,business.expense.amount,business.expense.note,business.expense.submit,,Burn,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2424 | Burn | 91203.62,JOINED,Runway Log Expense
2425,MTR-IOS-2425,Personal,Personal,Life Operations,Transport,Expense,2026-08-29,22:04:45,2026-08-29 22:04:45,1718.17,INR,-1718.17,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2425 | Transport | 1718.17,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2425,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2425 | Transport | 1718.17,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2426,MTR-IOS-2426,Group,Shared Living,Family Household,Home,Expense,2026-02-04,01:42:46,2026-02-04 01:42:46,7330.18,INR,-7330.18,IOS Aarav,3,EQUAL,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2426 | Home | 7330.18,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2426,ios,G10,FAMILY_HOUSEHOLD,Expense,G10:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.equal,Home,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2426 | Home | 7330.18,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2427,MTR-IOS-2427,Business,Business,Business Runway,Reserve,Transfer,2026-06-05,14:25:16,2026-06-05 14:25:16,41690.07,INR,0.0,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2427 | Reserve | 41690.07,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2427,ios,B02,BUSINESS_RUNWAY,Expense,B02:Expense,ACTIVE,qa.tile.expense,,,,,Reserve,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2427 | Reserve | 41690.07,JOINED_REVIEW,Reserve transfer → Runway expense/movement proxy — REVIEW
2428,MTR-IOS-2428,Personal,Personal,Life Operations,Healthcare,Expense,2026-02-15,23:38:22,2026-02-15 23:38:22,6677.92,INR,-6677.92,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2428 | Healthcare | 6677.92,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2428,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2428 | Healthcare | 6677.92,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2429,MTR-IOS-2429,Group,Shared Living,Family Household,Other,Expense,2025-10-08,23:36:27,2025-10-08 23:36:27,15773.91,INR,-15773.91,IOS Meera,3,PERCENTAGE,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2429 | Other | 15773.91,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2429,ios,G10,FAMILY_HOUSEHOLD,Expense,G10:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.percentage,Other,MAESTRO-IOS-GROUP-FAMILY_HOUSEHOLD-2429 | Other | 15773.91,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2430,MTR-IOS-2430,Business,Business,Business Runway,Loan,Income,2026-08-03,01:34:57,2026-08-03 01:34:57,75858.37,INR,75858.37,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2430 | Loan | 75858.37,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2430,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Loan,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2430 | Loan | 75858.37,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
2431,MTR-IOS-2431,Personal,Personal,Life Operations,Subscriptions,Expense,2025-09-21,16:13:49,2025-09-21 16:13:49,4646.11,INR,-4646.11,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2431 | Subscriptions | 4646.11,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2431,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2431 | Subscriptions | 4646.11,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2432,MTR-IOS-2432,Group,Shared Living,Custom Living,Custom Expense,Expense,2025-12-06,08:15:06,2025-12-06 08:15:06,20364.28,INR,-20364.28,IOS Owner,3,EXACT,MAESTRO-IOS-GROUP-CUSTOM_LIVING-2432 | Custom Expense | 20364.28,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2432,ios,G12,COMMUNITY_LIVING,Expense,G12:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.exact,Custom Expense,MAESTRO-IOS-GROUP-CUSTOM_LIVING-2432 | Custom Expense | 20364.28,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2433,MTR-IOS-2433,Business,Business,Business Runway,Investment,Income,2026-01-25,15:36:04,2026-01-25 15:36:04,155008.49,INR,155008.49,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2433 | Investment | 155008.49,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2433,ios,B02,BUSINESS_RUNWAY,Revenue,B02:Revenue,ACTIVE,qa.tile.revenue,business.revenue.amount,,business.revenue.submit,,Investment,MAESTRO-IOS-BUSINESS-BUSINESS_RUNWAY-2433 | Investment | 155008.49,JOINED,Funding/Investment/Loan/Revenue → Runway Revenue
2434,MTR-IOS-2434,Personal,Personal,Life Operations,Repairs,Expense,2026-05-13,17:57:29,2026-05-13 17:57:29,17773.67,INR,-17773.67,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2434 | Repairs | 17773.67,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2434,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-2434 | Repairs | 17773.67,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
2435,MTR-IOS-2435,Group,Shared Living,Custom Living,Custom Contribution,Contribution,2025-10-16,22:22:56,2025-10-16 22:22:56,11284.48,INR,11284.48,IOS Aarav,3,SHARES,MAESTRO-IOS-GROUP-CUSTOM_LIVING-2435 | Custom Contribution | 11284.48,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2435,ios,G12,COMMUNITY_LIVING,Contribute,G12:Contribute,,qa.tile.contribute,group.contribute.amount,group.contribute.note,group.contribute.submit,group.expense.split.shares,Custom Contribution,MAESTRO-IOS-GROUP-CUSTOM_LIVING-2435 | Custom Contribution | 11284.48,SKIP_CAPABILITY_GAP,Custom Living hub has no Contribution tile (same as Family Household)
2436,MTR-IOS-2436,Business,Business,Business Operations,Software,Expense,2025-10-17,12:03:12,2025-10-17 12:03:12,93335.86,INR,-93335.86,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2436 | Software | 93335.86,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2436,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Software,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2436 | Software | 93335.86,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
2437,MTR-IOS-2437,Personal,Personal,Future Building,Savings,Transfer,2026-07-18,20:03:08,2026-07-18 20:03:08,8405.05,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2437 | Savings | 8405.05,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2437,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2437 | Savings | 8405.05,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2438,MTR-IOS-2438,Group,Shared Experience,Trip,Travel,Expense,2026-06-27,02:48:00,2026-06-27 02:48:00,629.24,INR,-629.24,IOS Meera,3,EQUAL,MAESTRO-IOS-GROUP-TRIP-2438 | Travel | 629.24,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2438,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.equal,Travel,MAESTRO-IOS-GROUP-TRIP-2438 | Travel | 629.24,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2439,MTR-IOS-2439,Business,Business,Business Operations,Rent,Expense,2026-07-13,04:39:06,2026-07-13 04:39:06,54521.87,INR,-54521.87,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2439 | Rent | 54521.87,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2439,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Rent,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2439 | Rent | 54521.87,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
2440,MTR-IOS-2440,Personal,Personal,Future Building,Emergency Fund,Transfer,2026-01-18,05:20:42,2026-01-18 05:20:42,7119.2,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2440 | Emergency Fund | 7119.20,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2440,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2440 | Emergency Fund | 7119.20,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2441,MTR-IOS-2441,Group,Shared Experience,Trip,Stay,Expense,2026-02-03,01:12:06,2026-02-03 01:12:06,23783.79,INR,-23783.79,IOS Owner,3,PERCENTAGE,MAESTRO-IOS-GROUP-TRIP-2441 | Stay | 23783.79,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2441,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.percentage,Stay,MAESTRO-IOS-GROUP-TRIP-2441 | Stay | 23783.79,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2442,MTR-IOS-2442,Business,Business,Business Operations,Marketing,Expense,2025-09-18,00:09:09,2025-09-18 00:09:09,0.01,INR,-0.01,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2442 | Marketing | 0.01,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2442,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Marketing,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2442 | Marketing | 0.01,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
2443,MTR-IOS-2443,Personal,Personal,Future Building,Investments,Investment,2025-12-27,09:28:48,2025-12-27 09:28:48,11417.57,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2443 | Investments | 11417.57,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2443,ios,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2443 | Investments | 11417.57,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
2444,MTR-IOS-2444,Group,Shared Experience,Trip,Food,Expense,2026-04-26,03:05:26,2026-04-26 03:05:26,8786.5,INR,-8786.5,IOS Aarav,3,EXACT,MAESTRO-IOS-GROUP-TRIP-2444 | Food | 8786.50,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2444,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.exact,Food,MAESTRO-IOS-GROUP-TRIP-2444 | Food | 8786.50,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2445,MTR-IOS-2445,Business,Business,Business Operations,Legal,Expense,2026-08-10,15:17:48,2026-08-10 15:17:48,20782.05,INR,-20782.05,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2445 | Legal | 20782.05,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2445,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Legal,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2445 | Legal | 20782.05,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
2446,MTR-IOS-2446,Personal,Personal,Future Building,Education,Expense,2025-09-10,05:07:52,2025-09-10 05:07:52,14236.54,INR,-14236.54,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2446 | Education | 14236.54,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2446,ios,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2446 | Education | 14236.54,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
2447,MTR-IOS-2447,Group,Shared Experience,Trip,Local Transport,Expense,2025-12-22,21:49:46,2025-12-22 21:49:46,26683.39,INR,-26683.39,IOS Meera,3,SHARES,MAESTRO-IOS-GROUP-TRIP-2447 | Local Transport | 26683.39,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2447,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.shares,Local Transport,MAESTRO-IOS-GROUP-TRIP-2447 | Local Transport | 26683.39,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2448,MTR-IOS-2448,Business,Business,Business Operations,Accounting,Expense,2025-12-26,06:41:36,2025-12-26 06:41:36,150647.88,INR,-150647.88,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2448 | Accounting | 150647.88,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2448,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Accounting,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2448 | Accounting | 150647.88,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
2449,MTR-IOS-2449,Personal,Personal,Future Building,Goal Contribution,Transfer,2026-05-13,06:20:14,2026-05-13 06:20:14,14292.85,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2449 | Goal Contribution | 14292.85,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2449,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-2449 | Goal Contribution | 14292.85,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
2450,MTR-IOS-2450,Group,Shared Experience,Trip,Activities,Expense,2025-10-28,08:04:06,2025-10-28 08:04:06,26235.92,INR,-26235.92,IOS Owner,3,EQUAL,MAESTRO-IOS-GROUP-TRIP-2450 | Activities | 26235.92,iPhone,B49,RAMP_1501_2500,CREATED,idem-20260902-ios-2450,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.equal,Activities,MAESTRO-IOS-GROUP-TRIP-2450 | Activities | 26235.92,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
2451,MTR-IOS-2451,Business,Business,Business Operations,Equipment,Expense,2025-10-06,19:44:44,2025-10-06 19:44:44,13674.09,INR,-13674.09,IOS Owner,,,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2451 | Equipment | 13674.09,iPhone,B50,RAMP_1501_2500,CREATED,idem-20260902-ios-2451,ios,B03,BUSINESS_OPERATIONS,Spend Entry,B03:Spend Entry,ACTIVE,,business.expense.amount,business.expense.note,business.expense.submit,,Equipment,MAESTRO-IOS-BUSINESS-BUSINESS_OPERATIONS-2451 | Equipment | 13674.09,JOINED,Ops Log Spend Entry; amount ID business.expense.amount
2452,MTR-IOS-2452,Personal,Personal,Lifestyle,Dining,Expense,2025-10-09,23:37:51,2025-10-09 23:37:51,15734.18,INR,-15734.18,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-2452 | Dining | 15734.18,iPhone,B50,RAMP_1501_2500,CREATED,idem-20260902-ios-2452,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Dining,MAESTRO-IOS-PERSONAL-LIFESTYLE-2452 | Dining | 15734.18,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
2453,MTR-IOS-2453,Group,Shared Experience,Trip,Shopping,Expense,2025-12-07,11:51:30,2025-12-07 11:51:30,23656.02,INR,-23656.02,IOS Aarav,3,PERCENTAGE,MAESTRO-IOS-GROUP-TRIP-2453 | Shopping | 23656.02,iPhone,B50,RAMP_1501_2500,CREATED,idem-20260902-ios-2453,ios,G01,TRIP,Expense,G01:Expense,ACTIVE,qa.tile.expense,group.expense.amount,group.expense.note,group.expense.submit,group.expense.split.percentage,Shopping,MAESTRO-IOS-GROUP-TRIP-2453 | Shopping | 23656.02,JOINED,Ledger Quick_Add is expense category; Split_Method drives group.expense.split.*
