Sequence,Txn_ID,Mode,Family,Moment,Quick_Add,Semantic_Type,Txn_Date,Txn_Time,Timestamp,Amount,Currency,Expected_Signed_Amount,Paid_By,Participant_Count,Split_Method,Description,Device_Target,Run_Batch,Backend_Load_Band,Expected_Status,Idempotency_Key,Platform,catalog_moment_id,catalog_moment_type,catalog_quick_add,catalog_id,catalog_status,tile_maestro_id,amount_maestro_id,note_maestro_id,submit_maestro_id,split_maestro_id,category_value,correlation_note,join_status,join_notes
1,MTR-IOS-0001,Personal,Personal,Life Operations,Groceries,Expense,2026-01-20,05:40:34,2026-01-20 05:40:34,14066.5,INR,-14066.5,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 14066.50,iPhone,B01,BASELINE_1_500,CREATED,idem-20260902-ios-0001,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-0001 | Groceries | 14066.50,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3307,MTR-IOS-3307,Personal,Personal,Relationships,Friends,Expense,2025-10-16,02:50:33,2025-10-16 02:50:33,14279.91,INR,-14279.91,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3307 | Friends | 14279.91,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3307,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3307 | Friends | 14279.91,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
3310,MTR-IOS-3310,Personal,Personal,Relationships,Celebrations,Expense,2026-08-14,20:41:13,2026-08-14 20:41:13,15323.51,INR,-15323.51,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3310 | Celebrations | 15323.51,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3310,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3310 | Celebrations | 15323.51,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
3313,MTR-IOS-3313,Personal,Personal,Life Operations,Groceries,Expense,2026-07-20,17:44:31,2026-07-20 17:44:31,6850.45,INR,-6850.45,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3313 | Groceries | 6850.45,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3313,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3313 | Groceries | 6850.45,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3316,MTR-IOS-3316,Personal,Personal,Life Operations,Rent,Expense,2025-12-13,12:33:34,2025-12-13 12:33:34,12811.04,INR,-12811.04,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3316 | Rent | 12811.04,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3316,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3316 | Rent | 12811.04,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3319,MTR-IOS-3319,Personal,Personal,Life Operations,Bills,Expense,2026-03-07,10:19:56,2026-03-07 10:19:56,6914.39,INR,-6914.39,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3319 | Bills | 6914.39,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3319,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3319 | Bills | 6914.39,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3322,MTR-IOS-3322,Personal,Personal,Life Operations,Transport,Expense,2025-09-05,13:07:48,2025-09-05 13:07:48,1322.95,INR,-1322.95,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3322 | Transport | 1322.95,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3322,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3322 | Transport | 1322.95,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3325,MTR-IOS-3325,Personal,Personal,Life Operations,Healthcare,Expense,2026-04-01,13:50:19,2026-04-01 13:50:19,13152.48,INR,-13152.48,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3325 | Healthcare | 13152.48,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3325,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3325 | Healthcare | 13152.48,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3328,MTR-IOS-3328,Personal,Personal,Life Operations,Subscriptions,Expense,2026-06-11,16:43:57,2026-06-11 16:43:57,10971.71,INR,-10971.71,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3328 | Subscriptions | 10971.71,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3328,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3328 | Subscriptions | 10971.71,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3331,MTR-IOS-3331,Personal,Personal,Life Operations,Repairs,Expense,2025-09-11,22:41:41,2025-09-11 22:41:41,1979.29,INR,-1979.29,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3331 | Repairs | 1979.29,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3331,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3331 | Repairs | 1979.29,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3334,MTR-IOS-3334,Personal,Personal,Future Building,Savings,Transfer,2026-08-09,18:17:38,2026-08-09 18:17:38,11250.94,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3334 | Savings | 11250.94,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3334,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3334 | Savings | 11250.94,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
3337,MTR-IOS-3337,Personal,Personal,Future Building,Emergency Fund,Transfer,2025-12-14,01:00:17,2025-12-14 01:00:17,11242.07,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3337 | Emergency Fund | 11242.07,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3337,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3337 | Emergency Fund | 11242.07,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
3340,MTR-IOS-3340,Personal,Personal,Future Building,Investments,Investment,2025-09-25,18:37:56,2025-09-25 18:37:56,16002.2,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3340 | Investments | 16002.20,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3340,ios,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3340 | Investments | 16002.20,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
3343,MTR-IOS-3343,Personal,Personal,Future Building,Education,Expense,2025-09-21,06:26:09,2025-09-21 06:26:09,6637.95,INR,-6637.95,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3343 | Education | 6637.95,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3343,ios,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3343 | Education | 6637.95,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
3346,MTR-IOS-3346,Personal,Personal,Future Building,Goal Contribution,Transfer,2025-10-03,23:57:17,2025-10-03 23:57:17,6583.36,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3346 | Goal Contribution | 6583.36,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3346,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3346 | Goal Contribution | 6583.36,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
3349,MTR-IOS-3349,Personal,Personal,Lifestyle,Dining,Expense,2026-03-02,12:06:12,2026-03-02 12:06:12,14961.57,INR,-14961.57,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-3349 | Dining | 14961.57,iPhone,B67,STRESS_3001_3500,CREATED,idem-20260902-ios-3349,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Dining,MAESTRO-IOS-PERSONAL-LIFESTYLE-3349 | Dining | 14961.57,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
3352,MTR-IOS-3352,Personal,Personal,Lifestyle,Shopping,Expense,2026-01-16,18:00:58,2026-01-16 18:00:58,16592.75,INR,-16592.75,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-3352 | Shopping | 16592.75,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3352,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Shopping,MAESTRO-IOS-PERSONAL-LIFESTYLE-3352 | Shopping | 16592.75,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
3355,MTR-IOS-3355,Personal,Personal,Lifestyle,Entertainment,Expense,2025-09-07,21:59:32,2025-09-07 21:59:32,12415.53,INR,-12415.53,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-3355 | Entertainment | 12415.53,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3355,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Entertainment,MAESTRO-IOS-PERSONAL-LIFESTYLE-3355 | Entertainment | 12415.53,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
3358,MTR-IOS-3358,Personal,Personal,Lifestyle,Travel,Expense,2026-07-10,16:12:07,2026-07-10 16:12:07,334.79,INR,-334.79,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-3358 | Travel | 334.79,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3358,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Travel,MAESTRO-IOS-PERSONAL-LIFESTYLE-3358 | Travel | 334.79,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
3361,MTR-IOS-3361,Personal,Personal,Lifestyle,Fitness,Expense,2025-12-25,07:49:40,2025-12-25 07:49:40,10356.26,INR,-10356.26,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-3361 | Fitness | 10356.26,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3361,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Fitness,MAESTRO-IOS-PERSONAL-LIFESTYLE-3361 | Fitness | 10356.26,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
3364,MTR-IOS-3364,Personal,Personal,Lifestyle,Hobbies,Expense,2026-07-13,03:40:54,2026-07-13 03:40:54,15006.24,INR,-15006.24,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-3364 | Hobbies | 15006.24,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3364,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Hobbies,MAESTRO-IOS-PERSONAL-LIFESTYLE-3364 | Hobbies | 15006.24,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
3367,MTR-IOS-3367,Personal,Personal,Relationships,Gifts,Expense,2025-12-05,14:48:06,2025-12-05 14:48:06,1.0,INR,-1.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3367 | Gifts | 1.00,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3367,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Gifts,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3367 | Gifts | 1.00,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
3370,MTR-IOS-3370,Personal,Personal,Relationships,Dates,Expense,2026-02-07,09:51:16,2026-02-07 09:51:16,15849.24,INR,-15849.24,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3370 | Dates | 15849.24,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3370,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Dates,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3370 | Dates | 15849.24,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
3373,MTR-IOS-3373,Personal,Personal,Relationships,Family,Expense,2026-01-16,01:11:21,2026-01-16 01:11:21,13620.91,INR,-13620.91,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3373 | Family | 13620.91,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3373,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Family,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3373 | Family | 13620.91,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
3376,MTR-IOS-3376,Personal,Personal,Relationships,Friends,Expense,2025-11-01,17:41:06,2025-11-01 17:41:06,8736.91,INR,-8736.91,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3376 | Friends | 8736.91,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3376,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Friends,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3376 | Friends | 8736.91,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
3379,MTR-IOS-3379,Personal,Personal,Relationships,Celebrations,Expense,2025-09-16,03:13:54,2025-09-16 03:13:54,13344.4,INR,-13344.4,IOS Owner,,,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3379 | Celebrations | 13344.40,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3379,ios,P4,RELATIONSHIP_CONNECTION,Shared Exp,P4:Shared Exp,ACTIVE,qa.tile.shared_exp,personal.income.amount,personal.income.note,personal.income.submit,,Celebrations,MAESTRO-IOS-PERSONAL-RELATIONSHIPS-3379 | Celebrations | 13344.40,JOINED_REVIEW,Relationship spend categories use Shared Exp proxy — REVIEW
3382,MTR-IOS-3382,Personal,Personal,Life Operations,Groceries,Expense,2026-03-21,21:28:36,2026-03-21 21:28:36,8150.77,INR,-8150.77,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3382 | Groceries | 8150.77,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3382,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Groceries,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3382 | Groceries | 8150.77,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3385,MTR-IOS-3385,Personal,Personal,Life Operations,Rent,Expense,2025-12-21,23:04:32,2025-12-21 23:04:32,16420.22,INR,-16420.22,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3385 | Rent | 16420.22,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3385,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Rent,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3385 | Rent | 16420.22,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3388,MTR-IOS-3388,Personal,Personal,Life Operations,Bills,Expense,2026-02-17,02:05:10,2026-02-17 02:05:10,7380.04,INR,-7380.04,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3388 | Bills | 7380.04,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3388,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Bills,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3388 | Bills | 7380.04,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3391,MTR-IOS-3391,Personal,Personal,Life Operations,Transport,Expense,2026-06-26,18:40:15,2026-06-26 18:40:15,14086.94,INR,-14086.94,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3391 | Transport | 14086.94,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3391,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Transport,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3391 | Transport | 14086.94,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3394,MTR-IOS-3394,Personal,Personal,Life Operations,Healthcare,Expense,2026-04-22,15:24:55,2026-04-22 15:24:55,8937.51,INR,-8937.51,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3394 | Healthcare | 8937.51,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3394,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Healthcare,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3394 | Healthcare | 8937.51,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3397,MTR-IOS-3397,Personal,Personal,Life Operations,Subscriptions,Expense,2026-02-10,08:15:34,2026-02-10 08:15:34,11388.31,INR,-11388.31,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3397 | Subscriptions | 11388.31,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3397,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Subscriptions,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3397 | Subscriptions | 11388.31,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3400,MTR-IOS-3400,Personal,Personal,Life Operations,Repairs,Expense,2026-05-11,22:56:10,2026-05-11 22:56:10,17745.36,INR,-17745.36,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3400 | Repairs | 17745.36,iPhone,B68,STRESS_3001_3500,CREATED,idem-20260902-ios-3400,ios,P1,LIFE_RHYTHM,Income,P1:Income,ACTIVE,qa.tile.income,personal.income.amount,personal.income.note,personal.income.submit,,Repairs,MAESTRO-IOS-PERSONAL-LIFE_OPERATIONS-3400 | Repairs | 17745.36,JOINED,Ledger category → money form; Android hub Income / iOS Expense label drift
3403,MTR-IOS-3403,Personal,Personal,Future Building,Savings,Transfer,2026-01-20,02:17:35,2026-01-20 02:17:35,16074.82,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3403 | Savings | 16074.82,iPhone,B69,STRESS_3001_3500,CREATED,idem-20260902-ios-3403,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Savings,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3403 | Savings | 16074.82,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
3406,MTR-IOS-3406,Personal,Personal,Future Building,Emergency Fund,Transfer,2026-05-14,20:37:55,2026-05-14 20:37:55,12452.84,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3406 | Emergency Fund | 12452.84,iPhone,B69,STRESS_3001_3500,CREATED,idem-20260902-ios-3406,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Emergency Fund,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3406 | Emergency Fund | 12452.84,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
3409,MTR-IOS-3409,Personal,Personal,Future Building,Investments,Investment,2026-03-02,18:43:55,2026-03-02 18:43:55,5848.21,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3409 | Investments | 5848.21,iPhone,B69,STRESS_3001_3500,CREATED,idem-20260902-ios-3409,ios,P2,FUTURE_GOAL,Opportunity,P2:Opportunity,ACTIVE,qa.tile.opportunity,,,,,Investments,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3409 | Investments | 5848.21,JOINED_REVIEW,Future Investments → Opportunity proxy — REVIEW
3412,MTR-IOS-3412,Personal,Personal,Future Building,Education,Expense,2025-09-23,06:20:02,2025-09-23 06:20:02,14032.11,INR,-14032.11,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3412 | Education | 14032.11,iPhone,B69,STRESS_3001_3500,CREATED,idem-20260902-ios-3412,ios,P2,FUTURE_GOAL,Milestone,P2:Milestone,ACTIVE,qa.tile.milestone,personal.income.amount,personal.income.note,personal.income.submit,,Education,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3412 | Education | 14032.11,JOINED_REVIEW,No Expense hub on P2; Education expenses use Milestone as ACTIVE proxy until money tile restored — REVIEW
3415,MTR-IOS-3415,Personal,Personal,Future Building,Goal Contribution,Transfer,2025-09-25,12:58:09,2025-09-25 12:58:09,9129.3,INR,0.0,IOS Owner,,,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3415 | Goal Contribution | 9129.30,iPhone,B69,STRESS_3001_3500,CREATED,idem-20260902-ios-3415,ios,P2,FUTURE_GOAL,Progress,P2:Progress,ACTIVE,qa.tile.progress,personal.money.transfer.amount,personal.money.transfer.note,personal.money.transfer.submit,,Goal Contribution,MAESTRO-IOS-PERSONAL-FUTURE_BUILDING-3415 | Goal Contribution | 9129.30,JOINED_REVIEW,Future Transfer/Savings/Goal Contribution → Progress proxy until P2 money hub exists — REVIEW
3418,MTR-IOS-3418,Personal,Personal,Lifestyle,Dining,Expense,2025-10-03,21:34:14,2025-10-03 21:34:14,17715.66,INR,-17715.66,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-3418 | Dining | 17715.66,iPhone,B69,STRESS_3001_3500,CREATED,idem-20260902-ios-3418,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Dining,MAESTRO-IOS-PERSONAL-LIFESTYLE-3418 | Dining | 17715.66,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
3421,MTR-IOS-3421,Personal,Personal,Lifestyle,Shopping,Expense,2026-01-13,14:31:16,2026-01-13 14:31:16,268.67,INR,-268.67,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-3421 | Shopping | 268.67,iPhone,B69,STRESS_3001_3500,CREATED,idem-20260902-ios-3421,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Shopping,MAESTRO-IOS-PERSONAL-LIFESTYLE-3421 | Shopping | 268.67,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
3424,MTR-IOS-3424,Personal,Personal,Lifestyle,Entertainment,Expense,2026-08-17,17:31:52,2026-08-17 17:31:52,13639.1,INR,-13639.1,IOS Owner,,,MAESTRO-IOS-PERSONAL-LIFESTYLE-3424 | Entertainment | 13639.10,iPhone,B69,STRESS_3001_3500,CREATED,idem-20260902-ios-3424,ios,P3,LIFESTYLE,Experience,P3:Experience,ACTIVE,qa.tile.experience,personal.income.amount,personal.income.note,personal.income.submit,,Entertainment,MAESTRO-IOS-PERSONAL-LIFESTYLE-3424 | Entertainment | 13639.10,JOINED_REVIEW,No Expense hub on P3; lifestyle spend uses Experience proxy — REVIEW
